product_id;product_name;discounted_price;actual_price;discount_percentage;rating;rating_count;main_category;sub_category;product_type;savings;price_range;rating_category;review_count;sentiment_mean;pct_positif;pct_negatif;sentiment_label
B0978V2CP6;Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27;1990;3100;36;4;897;Electronics;HomeTheater,TV&Video;AVReceivers&Amplifiers;1110;Mid-range 500-2000;Moyen;8;0,160802778;47,2;13,9;Positif
B09LRZYBH1;KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity;2299;3999;43;3,8;282;Electronics;HomeAudio;TowerSpeakers;1700;Premium 2000-10000;Moyen;8;0,42486;70;0;Positif
B0B997FBZT;Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851UDPRO (Black);35999;49990;28;4,3;1611;Electronics;HomeTheater,TV&Video;SmartTelevisions;13991;Luxe >10000;Bon;8;0,357955;75;0;Positif
B098LCVYPW;Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black);349;999;65;4,2;513;Electronics;HomeTheater,TV&Video;RemoteControls;650;Budget <500;Bon;8;0,32475;70;10;Positif
B09HV71RL1;Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14 Pro, 14 Pro Max, 14, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max, iPhone 12 Mini (2M, Black);719;1499;52;4,1;1045;Computers&Accessories;Accessories&Peripherals;USBCables;780;Mid-range 500-2000;Moyen;8;0,489125;100;0;Positif
B08PZ6HZLT;VW 80 cm (32 inches) HD Ready Android Smart LED TV VW32PRO (Black);8999;18999;53;4;6347;Electronics;HomeTheater,TV&Video;SmartTelevisions;10000;Premium 2000-10000;Moyen;8;0,581325;100;0;Positif
B075TJHWVC;Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation;917;2299;60;4,2;3300;Electronics;HomeTheater,TV&Video;SatelliteReceivers;1382;Mid-range 500-2000;Bon;8;0,365608333;75;8,3;Positif
B09LV13JFB;LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice);399;999;60;3,3;23;Electronics;HomeTheater,TV&Video;RemoteControls;600;Budget <500;Faible;5;0,025416667;33,3;33,3;Neutre
B092BL5DCX;Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black);45999;69900;34;4,3;7109;Electronics;HomeTheater,TV&Video;SmartTelevisions;23901;Luxe >10000;Bon;8;0,162478689;37,7;13,1;Positif
B09VH568H7;Amazon Brand - Solimo 3A Fast Charging Tough Type C USB Data Cable  – 1 Meter;119;299;60;3,8;51;Computers&Accessories;Accessories&Peripherals;USBCables;180;Budget <500;Moyen;8;0,176255556;66,7;33,3;Positif
B09HQSV46W;Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black);21999;29999;27;4,2;32840;Electronics;HomeTheater,TV&Video;SmartTelevisions;8000;Luxe >10000;Bon;8;0,544;87,5;12,5;Positif
B08TZD7FQN;"Astigo Compatible Remote Control for Mi Smart LED 4A (43""/32"")";299;599;50;3,7;708;Electronics;HomeTheater,TV&Video;RemoteControls;300;Budget <500;Moyen;8;0,446345455;100;0;Positif
B0B21XL94T;Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver);21990;34990;37;4,3;1657;Electronics;HomeTheater,TV&Video;SmartTelevisions;13000;Luxe >10000;Bon;8;0,250581818;81,8;18,2;Positif
B09PTT8DZF;Lenovo USB A to Type-C Tangle-free  Aramid fiber braided 1.2m cable with 4A Fast charging & 480 MBPS data transmission, certified 10000+ bend lifespan, Metallic Grey;417,44;670;38;3,9;523;Computers&Accessories;Accessories&Peripherals;USBCables;252,56;Budget <500;Moyen;8;0,428333333;77,8;0;Positif
B0B94JPY2N;Amazon Brand - Solimo 65W Fast Charging Braided Type C to C Data Cable | Suitable For All Supported Mobile Phones (1 Meter, Black);199;999;80;3;0;Computers&Accessories;Accessories&Peripherals;USBCables;800;Budget <500;Faible;1;0,19165;100;0;Positif
B0B3XXSB1K;LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black);47990;79990;40;4,3;1376;Electronics;HomeTheater,TV&Video;SmartTelevisions;32000;Luxe >10000;Bon;8;0,4923;88,9;11,1;Positif
B08RZ12GKR;Tata Sky Digital TV HD Setup Box Remote;215;499;57;3,5;121;Electronics;HomeTheater,TV&Video;RemoteControls;284;Budget <500;Moyen;8;0,172266667;66,7;22,2;Positif
B0B4T8RSJ1;pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White);99;800;88;3,9;1075;Computers&Accessories;Accessories&Peripherals;USBCables;701;Budget <500;Moyen;8;0,447358333;66,7;8,3;Positif
B0B7B9V9QP;VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black);18999;35000;46;4;1001;Electronics;HomeTheater,TV&Video;SmartTelevisions;16001;Luxe >10000;Moyen;8;0,407442105;73,7;0;Positif
B08XXVXP3J;Storite Super Speed USB 3.0 Male to Male Cable for Hard Drive Enclosures, Laptop Cooling Pad, DVD Players(60cm,Black);249;999;75;4,3;112;Computers&Accessories;Accessories&Peripherals;USBCables;750;Budget <500;Bon;8;0,064175;62,5;37,5;Positif
B06XGWRKYT;Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black);7999;15999;50;3,8;3022;Electronics;HomeTheater,TV&Video;StandardTelevisions;8000;Premium 2000-10000;Moyen;8;0,26426;80;10;Positif
B07CWDX49D;AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable, Charging Adapter, Smartphone 6 feet, Dark Grey;649;1600;59;4,3;5451;Computers&Accessories;Accessories&Peripherals;USBCables;951;Mid-range 500-2000;Bon;8;0,38337;80;0;Positif
B09TY4MSH3;Firestick Remote;1289;2499;48;3,3;73;Electronics;HomeTheater,TV&Video;RemoteControls;1210;Mid-range 500-2000;Faible;8;0,102238462;61,5;23,1;Positif
B07RY2X9MP;AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey);609;1500;59;4,5;1029;Electronics;HomeTheater,TV&Video;HDMICables;891;Mid-range 500-2000;Excellent;8;0,6111;100;0;Positif
B0B2C5MJN6;Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black);32990;54990;40;4,1;1555;Electronics;HomeTheater,TV&Video;SmartTelevisions;22000;Luxe >10000;Moyen;8;0,4303125;87,5;0;Positif
B0BBMGLQDW;Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZ_4K@120HZ_2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device;599;1999;70;4,2;47;Electronics;HomeTheater,TV&Video;HDMICables;1400;Mid-range 500-2000;Bon;8;0,589811111;88,9;0;Positif
B01LONQBDG;AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White;349;899;61;4,1;14896;Computers&Accessories;Accessories&Peripherals;USBCables;550;Budget <500;Moyen;8;0,28958;65;5;Positif
B08XXF5V6G;Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black);29999;50999;41;4,4;1712;Electronics;HomeTheater,TV&Video;SmartTelevisions;21000;Luxe >10000;Bon;8;0,43905;90;0;Positif
B09HK9JH4F;Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black);199;399;50;4,2;1335;Electronics;HomeTheater,TV&Video;RemoteControls;200;Budget <500;Bon;8;0,279366667;55,6;22,2;Positif
B09MMD1FDN;7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control;349;699;50;3,9;214;Electronics;HomeTheater,TV&Video;RemoteControls;350;Budget <500;Moyen;8;0,31836;70;0;Positif
B09HN7LD5L;PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm;1850;4500;59;4;184;Electronics;HomeTheater,TV&Video;TVWall&CeilingMounts;2650;Mid-range 500-2000;Moyen;8;0,2406125;62,5;25;Positif
B0BNDD9TN6;WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version);13990;28900;52;4,5;7;Electronics;HomeTheater,TV&Video;Projectors;14910;Luxe >10000;Excellent;4;0,51135;100;0;Positif
B0941392C8;Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White;129;449;71;3,7;41;Computers&Accessories;Accessories&Peripherals;USBCables;320;Budget <500;Moyen;8;0,3079125;50;12,5;Positif
B01M5967SY;TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M);379;999;62;4,2;12153;Electronics;HomeTheater,TV&Video;HDMICables;620;Budget <500;Bon;8;0,3226;58,8;0;Positif
B016MDK4F4;Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary);185;499;63;4,2;25;Electronics;HomeTheater,TV&Video;HDMICables;314;Budget <500;Bon;7;0,665;90;0;Positif
B08G43CCLC;NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV;218;999;78;4,2;163;Computers&Accessories;NetworkingDevices;WirelessUSBAdapters;781;Budget <500;Bon;8;0,4255;80;0;Positif
B0B61GCHC1;LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black);199;999;80;4,3;87;Computers&Accessories;Accessories&Peripherals;USBCables;800;Budget <500;Bon;8;0,499822222;77,8;0;Positif
B07RX14W1Q;Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey;499;900;45;4,4;2165;Electronics;HomeTheater,TV&Video;HDMICables;401;Budget <500;Bon;8;0,331677778;55,6;11,1;Positif
B09PLD9TCD;Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black);26999;42999;37;4,2;1510;Electronics;HomeTheater,TV&Video;SmartTelevisions;16000;Luxe >10000;Bon;8;0,529633333;77,8;0;Positif
B0B8ZKWGKD;ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only);893;1052;15;4,3;106;Electronics;HomeTheater,TV&Video;TVWall&CeilingMounts;159;Mid-range 500-2000;Bon;8;0,367455556;88,9;0;Positif
B09NNJ9WYM;Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design;10990;19990;45;3,7;129;Electronics;HomeTheater,TV&Video;SmartTelevisions;9000;Luxe >10000;Moyen;8;0,139315385;61,5;23,1;Positif
B08H5L8V1L;Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey);379;1099;66;4,3;3049;Computers&Accessories;Accessories&Peripherals;USBCables;720;Budget <500;Bon;8;0,317585714;78,6;7,1;Positif
B0B8CXTTG3;MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black);16999;25999;35;4,2;32840;Electronics;HomeTheater,TV&Video;SmartTelevisions;9000;Luxe >10000;Bon;8;0,544;87,5;12,5;Positif
B09HCH3JZG;Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey);699;1899;63;4,4;390;Electronics;HomeTheater,TV&Video;HDMICables;1200;Mid-range 500-2000;Bon;8;0,242693333;60;6,7;Positif
B097JVLW3L;Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black);2699;3500;23;3,5;621;Electronics;HomeTheater,TV&Video;3DGlasses;801;Premium 2000-10000;Moyen;8;0,4339;91,7;0;Positif
B09SB6SJB4;Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black);129;599;78;4,1;265;Computers&Accessories;Accessories&Peripherals;USBCables;470;Budget <500;Moyen;8;0,39843;100;0;Positif
B08NW8GHCJ;Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black);389;999;61;4,3;838;Computers&Accessories;Accessories&Peripherals;USBCables;610;Budget <500;Bon;8;0,41702;90;0;Positif
B09YHLPQYT;Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black);246;600;59;4,2;143;Electronics;HomeTheater,TV&Video;RemoteControls;354;Budget <500;Bon;8;0,391075;75;0;Positif
B08G1RW2Q3;EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White);299;799;63;4;151;Computers&Accessories;Accessories&Peripherals;USBCables;500;Budget <500;Moyen;8;0,306538462;69,2;0;Positif
B08YXJJW8H;LUNAGARIYA®, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote);247;399;38;3,9;200;Electronics;HomeTheater,TV&Video;RemoteControls;152;Budget <500;Moyen;8;0,186633333;66,7;22,2;Positif
B09P8M18QM;7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must;1369;2999;54;3,3;227;Electronics;HomeTheater,TV&Video;RemoteControls;1630;Mid-range 500-2000;Faible;8;0,300954545;63,6;27,3;Positif
B08BG4M4N7;PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose);199;499;60;3,8;538;Electronics;HomeTheater,TV&Video;RemoteControls;300;Budget <500;Moyen;8;0,2212375;62,5;25;Positif
B07VJ9ZTXS;Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black);299;599;50;4;171;Electronics;HomeTheater,TV&Video;HDMICables;300;Budget <500;Moyen;8;0,220143478;60,9;8,7;Positif
B084872DQY;Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black);14999;14999;0;4,3;27508;Electronics;HomeTheater,TV&Video;SmartTelevisions;0;Luxe >10000;Bon;8;0,17487907;58,1;11,6;Positif
B00GGGOYEU;Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M);299;699;57;3,9;1454;Computers&Accessories;Accessories&Peripherals;USBCables;400;Budget <500;Moyen;8;0,29066;70;20;Positif
B08FD2VSD9;TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black);24990;51990;52;4,2;2951;Electronics;HomeTheater,TV&Video;SmartTelevisions;27000;Luxe >10000;Bon;8;0,579175;87,5;0;Positif
B0BQRJ3C47;REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White;249;999;75;5;0;Computers&Accessories;Accessories&Peripherals;USBCables;750;Budget <500;Excellent;1;0,6667;100;0;Positif
B095JPKPH3;OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black);61999;69999;11;4,1;6753;Electronics;HomeTheater,TV&Video;SmartTelevisions;8000;Luxe >10000;Moyen;8;0,178445;50;10;Positif
B087JWLZ2K;AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black);24499;50000;51;3,9;3518;Electronics;HomeTheater,TV&Video;SmartTelevisions;25501;Luxe >10000;Moyen;2;0,117119512;31,7;2,4;Positif
B09DSXK8JX;Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black);10499;19499;46;4,2;1510;Electronics;HomeTheater,TV&Video;SmartTelevisions;9000;Luxe >10000;Bon;8;0,529633333;77,8;0;Positif
B08V9C4B1J;Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black);349;999;65;4,3;838;Computers&Accessories;Accessories&Peripherals;USBCables;650;Budget <500;Bon;8;0,41702;90;0;Positif
B08PKBMJKS;Airtel DigitalTV HD Setup Box Remote;197;499;61;3,8;136;Electronics;HomeTheater,TV&Video;RemoteControls;302;Budget <500;Moyen;8;0,2744;66,7;11,1;Positif
B0B8VQ7KDS;Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack);1299;2499;48;4,3;301;Electronics;HomeTheater,TV&Video;SatelliteReceivers;1200;Mid-range 500-2000;Bon;8;0,40233;80;0;Positif
B086JTMRYL;ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black;1519;1899;20;4,4;19763;Computers&Accessories;Accessories&Peripherals;USBCables;380;Mid-range 500-2000;Bon;8;0,4995875;100;0;Positif
B09RWQ7YR6;MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey);46999;69999;33;4,3;21252;Electronics;HomeTheater,TV&Video;SmartTelevisions;23000;Luxe >10000;Bon;8;0,37654;90;10;Positif
B00OFM6PEO;Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue;299;799;63;4,3;1902;Computers&Accessories;Accessories&Peripherals;USBCables;500;Budget <500;Bon;8;0,565;88,9;0;Positif
B0BF57RN3K;"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution";1799;19999;91;4,2;13937;Electronics;WearableTechnology;SmartWatches;18200;Mid-range 500-2000;Bon;8;0,155051724;48,3;3,4;Positif
B0B3RRWSF6;"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating";1998;9999;80;4,3;27696;Electronics;WearableTechnology;SmartWatches;8001;Mid-range 500-2000;Bon;8;0,274539583;62,5;4,2;Positif
B0B5B6PQCT;boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black);1999;7990;75;3,8;17831;Electronics;WearableTechnology;SmartWatches;5991;Mid-range 500-2000;Moyen;8;0,4213875;87,5;0;Positif
B08HV83HL3;MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black;2049;2199;7;4,3;178912;Electronics;Mobiles&Accessories;PowerBanks;150;Premium 2000-10000;Bon;8;0,299021429;85,7;0;Positif
B0BBN4DZBD;Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12;6499;8999;28;4;7807;Electronics;Mobiles&Accessories;Smartphones;2500;Premium 2000-10000;Moyen;8;0,275911111;61,1;0;Positif
B0B3CPQ5PF;OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage);28999;28999;0;4,3;17415;Electronics;Mobiles&Accessories;Smartphones;0;Luxe >10000;Bon;8;0,123037143;62,9;5,7;Positif
B0B3CQBRB4;OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage);28999;28999;0;4,3;17415;Electronics;Mobiles&Accessories;Smartphones;0;Luxe >10000;Bon;8;0,123037143;62,9;5,7;Positif
B0BBN56J5H;Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12;6499;8999;28;4;7807;Electronics;Mobiles&Accessories;Smartphones;2500;Premium 2000-10000;Moyen;8;0,275911111;61,1;0;Positif
B0BBN3WF7V;Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12;6499;8999;28;4;7807;Electronics;Mobiles&Accessories;Smartphones;2500;Premium 2000-10000;Moyen;8;0,275911111;61,1;0;Positif
B0BDRVFDKP;SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones;569;1000;43;4,4;67259;Electronics;Accessories;MicroSD;431;Mid-range 500-2000;Bon;8;0,326425;75;12,5;Positif
B0B5LVS732;"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)";1898;4999;62;4,1;10689;Electronics;WearableTechnology;SmartWatches;3101;Mid-range 500-2000;Moyen;8;0,31000625;68,8;18,8;Positif
B09V2Q4QVQ;Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal;1299;1599;19;4;128311;Electronics;Mobiles&Accessories;BasicMobiles;300;Mid-range 500-2000;Moyen;8;0,329257143;71,4;21,4;Positif
B09V12K8NT;"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)";1499;6990;79;3,9;21796;Electronics;WearableTechnology;SmartWatches;5491;Mid-range 500-2000;Moyen;8;0,37369;80;0;Positif
B01DEWVZ2C;JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black);599;999;40;4,1;192590;Electronics;Headphones,Earbuds&Accessories;In-Ear;400;Mid-range 500-2000;Moyen;8;0,385881818;81,8;0;Positif
B0BMGB3CH9;Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery;9499;11999;21;4,2;284;Electronics;Mobiles&Accessories;Smartphones;2500;Premium 2000-10000;Bon;8;0,296271429;64,3;14,3;Positif
B08D77XZX5;PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black);599;2499;76;3,9;58162;Electronics;Headphones,Earbuds&Accessories;In-Ear;1900;Mid-range 500-2000;Moyen;8;0,379011111;100;0;Positif
B09XB8GFBQ;Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster;8999;11999;25;4;12796;Electronics;Mobiles&Accessories;Smartphones;3000;Premium 2000-10000;Moyen;8;0,3590625;75;0;Positif
B07WG8PDCW;pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black);349;1299;73;4;14282;Electronics;Mobiles&Accessories;AutomobileChargers;950;Budget <500;Moyen;8;0,522677778;100;0;Positif
B07GPXXNNG;boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink);349;999;65;4,1;363713;Electronics;Headphones,Earbuds&Accessories;In-Ear;650;Budget <500;Moyen;8;0,440775;91,7;8,3;Positif
B0BDYVC5TD;SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones;959;1800;47;4,4;67259;Electronics;Accessories;MicroSD;841;Mid-range 500-2000;Bon;8;0,326425;75;12,5;Positif
B0BMGB2TPR;Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery;9499;11999;21;4,2;284;Electronics;Mobiles&Accessories;Smartphones;2500;Premium 2000-10000;Bon;8;0,296271429;64,3;14,3;Positif
B08MC57J31;MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black);1499;2499;40;4,3;15970;Electronics;Mobiles&Accessories;PowerBanks;1000;Mid-range 500-2000;Bon;8;0,460475;91,7;0;Positif
B08HVL8QN3;Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black);1149;2199;48;4,3;178912;Electronics;Mobiles&Accessories;PowerBanks;1050;Mid-range 500-2000;Bon;8;0,299021429;85,7;0;Positif
B0746JGVDS;ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black;349;999;65;3,9;46399;Electronics;Mobiles&Accessories;Cradles;650;Budget <500;Moyen;8;0,406955556;88,9;0;Positif
B08VFF6JQ8;Samsung 25W USB Travel Adapter for Cellular Phones - White;1219;1699;28;4,4;8891;Electronics;Mobiles&Accessories;WallChargers;480;Mid-range 500-2000;Bon;8;0,227384615;69,2;7,7;Positif
B09NVPSCQT;"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)";1599;3999;60;4;30254;Electronics;WearableTechnology;SmartWatches;2400;Mid-range 500-2000;Moyen;8;0,419764286;92,9;0;Positif
B09YV4RG4D;Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black;1499;7999;81;4,2;22636;Electronics;WearableTechnology;SmartWatches;6500;Mid-range 500-2000;Bon;8;0,481466667;86,7;0;Positif
B09TWHTBKQ;Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately;18499;25999;29;4,1;22318;Electronics;Mobiles&Accessories;Smartphones;7500;Luxe >10000;Moyen;2;0,136293478;46,7;12;Positif
